gh_team_size,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_testduration,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_description_complexity,tr_jobs,gh_num_commits_on_files_touched,gh_sloc,tr_log_setup_time,tr_log_buildduration,gh_is_pr,tr_log_bool_tests_ran,tr_log_bool_tests_failed,gh_by_core_team_member,tr_duration
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939503, 109939504, 109939505, 109939506, 109939507, 109939508, 109939509, 109939510, 109939511, 109939512, 109939513, 109939514, 109939515, 109939516, 109939517, 109939518, 109939519, 109939520, 109939521, 109939522, 109939523, 109939524, 109939525, 109939526, 109939527, 109939528, 109939529, 109939530, 109939531, 109939532, 109939533, 109939534, 109939535, 109939536, 109939537, 109939538, 109939539, 109939540, 109939541, 109939542, 109939543, 109939544, 109939545, 109939546, 109939547, 109939548, 109939549, 109939550, 109939551, 109939552, 109939553, 109939554, 109939555, 109939556, 109939557, 109939558, 109939559, 109939560, 109939561, 109939562, 109939563, 109939564, 109939565, 109939566, 109939567, 109939568, 109939569, 109939570, 109939571, 109939572, 109939573, 109939574, 109939575, 109939576, 109939577, 109939578, 109939579, 109939580, 109939581, 109939582, 109939583, 109939584, 109939585, 109939586, 109939587, 109939588, 109939589, 109939590, 109939591, 109939592, 109939593, 109939594, 109939595, 109939596, 109939597, 109939598, 109939599, 109939600, 109939601, 109939602, 109939603, 109939604, 109939605, 109939606, 109939607, 109939608, 109939609, 109939610, 109939611, 109939612, 109939613, 109939614, 109939615, 109939616, 109939617, 109939618, 109939619, 109939620, 109939621, 109939622, 109939623, 109939624, 109939625, 109939626, 109939627, 109939628, 109939629, 109939630, 109939631, 109939632, 109939633, 109939634, 109939635, 109939636, 109939637, 109939638, 109939639, 109939640, 109939641, 109939642, 109939643, 109939644, 109939645, 109939646, 109939647, 109939648, 109939649, 109939650, 109939651, 109939652, 109939653, 109939654, 109939655, 109939656, 109939657, 109939658, 109939659, 109939660, 109939661, 109939662, 109939663, 109939664, 109939665, 109939666, 109939667, 109939668, 109939669, 109939670]",2560,22620,4,,false,false,,true,85942
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939503, 109939504, 109939505, 109939506, 109939507, 109939508, 109939509, 109939510, 109939511, 109939512, 109939513, 109939514, 109939515, 109939516, 109939517, 109939518, 109939519, 109939520, 109939521, 109939522, 109939523, 109939524, 109939525, 109939526, 109939527, 109939528, 109939529, 109939530, 109939531, 109939532, 109939533, 109939534, 109939535, 109939536, 109939537, 109939538, 109939539, 109939540, 109939541, 109939542, 109939543, 109939544, 109939545, 109939546, 109939547, 109939548, 109939549, 109939550, 109939551, 109939552, 109939553, 109939554, 109939555, 109939556, 109939557, 109939558, 109939559, 109939560, 109939561, 109939562, 109939563, 109939564, 109939565, 109939566, 109939567, 109939568, 109939569, 109939570, 109939571, 109939572, 109939573, 109939574, 109939575, 109939576, 109939577, 109939578, 109939579, 109939580, 109939581, 109939582, 109939583, 109939584, 109939585, 109939586, 109939587, 109939588, 109939589, 109939590, 109939591, 109939592, 109939593, 109939594, 109939595, 109939596, 109939597, 109939598, 109939599, 109939600, 109939601, 109939602, 109939603, 109939604, 109939605, 109939606, 109939607, 109939608, 109939609, 109939610, 109939611, 109939612, 109939613, 109939614, 109939615, 109939616, 109939617, 109939618, 109939619, 109939620, 109939621, 109939622, 109939623, 109939624, 109939625, 109939626, 109939627, 109939628, 109939629, 109939630, 109939631, 109939632, 109939633, 109939634, 109939635, 109939636, 109939637, 109939638, 109939639, 109939640, 109939641, 109939642, 109939643, 109939644, 109939645, 109939646, 109939647, 109939648, 109939649, 109939650, 109939651, 109939652, 109939653, 109939654, 109939655, 109939656, 109939657, 109939658, 109939659, 109939660, 109939661, 109939662, 109939663, 109939664, 109939665, 109939666, 109939667, 109939668, 109939669, 109939670]",2560,22620,12,,false,false,,true,85942
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939503, 109939504, 109939505, 109939506, 109939507, 109939508, 109939509, 109939510, 109939511, 109939512, 109939513, 109939514, 109939515, 109939516, 109939517, 109939518, 109939519, 109939520, 109939521, 109939522, 109939523, 109939524, 109939525, 109939526, 109939527, 109939528, 109939529, 109939530, 109939531, 109939532, 109939533, 109939534, 109939535, 109939536, 109939537, 109939538, 109939539, 109939540, 109939541, 109939542, 109939543, 109939544, 109939545, 109939546, 109939547, 109939548, 109939549, 109939550, 109939551, 109939552, 109939553, 109939554, 109939555, 109939556, 109939557, 109939558, 109939559, 109939560, 109939561, 109939562, 109939563, 109939564, 109939565, 109939566, 109939567, 109939568, 109939569, 109939570, 109939571, 109939572, 109939573, 109939574, 109939575, 109939576, 109939577, 109939578, 109939579, 109939580, 109939581, 109939582, 109939583, 109939584, 109939585, 109939586, 109939587, 109939588, 109939589, 109939590, 109939591, 109939592, 109939593, 109939594, 109939595, 109939596, 109939597, 109939598, 109939599, 109939600, 109939601, 109939602, 109939603, 109939604, 109939605, 109939606, 109939607, 109939608, 109939609, 109939610, 109939611, 109939612, 109939613, 109939614, 109939615, 109939616, 109939617, 109939618, 109939619, 109939620, 109939621, 109939622, 109939623, 109939624, 109939625, 109939626, 109939627, 109939628, 109939629, 109939630, 109939631, 109939632, 109939633, 109939634, 109939635, 109939636, 109939637, 109939638, 109939639, 109939640, 109939641, 109939642, 109939643, 109939644, 109939645, 109939646, 109939647, 109939648, 109939649, 109939650, 109939651, 109939652, 109939653, 109939654, 109939655, 109939656, 109939657, 109939658, 109939659, 109939660, 109939661, 109939662, 109939663, 109939664, 109939665, 109939666, 109939667, 109939668, 109939669, 109939670]",2560,22620,2,,false,false,,true,85942
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939503, 109939504, 109939505, 109939506, 109939507, 109939508, 109939509, 109939510, 109939511, 109939512, 109939513, 109939514, 109939515, 109939516, 109939517, 109939518, 109939519, 109939520, 109939521, 109939522, 109939523, 109939524, 109939525, 109939526, 109939527, 109939528, 109939529, 109939530, 109939531, 109939532, 109939533, 109939534, 109939535, 109939536, 109939537, 109939538, 109939539, 109939540, 109939541, 109939542, 109939543, 109939544, 109939545, 109939546, 109939547, 109939548, 109939549, 109939550, 109939551, 109939552, 109939553, 109939554, 109939555, 109939556, 109939557, 109939558, 109939559, 109939560, 109939561, 109939562, 109939563, 109939564, 109939565, 109939566, 109939567, 109939568, 109939569, 109939570, 109939571, 109939572, 109939573, 109939574, 109939575, 109939576, 109939577, 109939578, 109939579, 109939580, 109939581, 109939582, 109939583, 109939584, 109939585, 109939586, 109939587, 109939588, 109939589, 109939590, 109939591, 109939592, 109939593, 109939594, 109939595, 109939596, 109939597, 109939598, 109939599, 109939600, 109939601, 109939602, 109939603, 109939604, 109939605, 109939606, 109939607, 109939608, 109939609, 109939610, 109939611, 109939612, 109939613, 109939614, 109939615, 109939616, 109939617, 109939618, 109939619, 109939620, 109939621, 109939622, 109939623, 109939624, 109939625, 109939626, 109939627, 109939628, 109939629, 109939630, 109939631, 109939632, 109939633, 109939634, 109939635, 109939636, 109939637, 109939638, 109939639, 109939640, 109939641, 109939642, 109939643, 109939644, 109939645, 109939646, 109939647, 109939648, 109939649, 109939650, 109939651, 109939652, 109939653, 109939654, 109939655, 109939656, 109939657, 109939658, 109939659, 109939660, 109939661, 109939662, 109939663, 109939664, 109939665, 109939666, 109939667, 109939668, 109939669, 109939670]",2560,22620,7,,false,false,,true,85942
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939503, 109939504, 109939505, 109939506, 109939507, 109939508, 109939509, 109939510, 109939511, 109939512, 109939513, 109939514, 109939515, 109939516, 109939517, 109939518, 109939519, 109939520, 109939521, 109939522, 109939523, 109939524, 109939525, 109939526, 109939527, 109939528, 109939529, 109939530, 109939531, 109939532, 109939533, 109939534, 109939535, 109939536, 109939537, 109939538, 109939539, 109939540, 109939541, 109939542, 109939543, 109939544, 109939545, 109939546, 109939547, 109939548, 109939549, 109939550, 109939551, 109939552, 109939553, 109939554, 109939555, 109939556, 109939557, 109939558, 109939559, 109939560, 109939561, 109939562, 109939563, 109939564, 109939565, 109939566, 109939567, 109939568, 109939569, 109939570, 109939571, 109939572, 109939573, 109939574, 109939575, 109939576, 109939577, 109939578, 109939579, 109939580, 109939581, 109939582, 109939583, 109939584, 109939585, 109939586, 109939587, 109939588, 109939589, 109939590, 109939591, 109939592, 109939593, 109939594, 109939595, 109939596, 109939597, 109939598, 109939599, 109939600, 109939601, 109939602, 109939603, 109939604, 109939605, 109939606, 109939607, 109939608, 109939609, 109939610, 109939611, 109939612, 109939613, 109939614, 109939615, 109939616, 109939617, 109939618, 109939619, 109939620, 109939621, 109939622, 109939623, 109939624, 109939625, 109939626, 109939627, 109939628, 109939629, 109939630, 109939631, 109939632, 109939633, 109939634, 109939635, 109939636, 109939637, 109939638, 109939639, 109939640, 109939641, 109939642, 109939643, 109939644, 109939645, 109939646, 109939647, 109939648, 109939649, 109939650, 109939651, 109939652, 109939653, 109939654, 109939655, 109939656, 109939657, 109939658, 109939659, 109939660, 109939661, 109939662, 109939663, 109939664, 109939665, 109939666, 109939667, 109939668, 109939669, 109939670]",2560,22620,10,,false,false,,true,85942
4,,0,,272,100,10,0,36,0,0,34,0,12,,,,,,1564.98673740053,127.09991158267,216.710875331565,,"[109939672, 109939673, 109939674, 109939675, 109939676, 109939677, 109939678, 109939679, 109939680, 109939681, 109939682, 109939683, 109939684, 109939685, 109939686, 109939687, 109939688, 109939689, 109939690, 109939691, 109939692, 109939693, 109939694, 109939695, 109939696, 109939697, 109939698, 109939699, 109939700, 109939701, 109939702, 109939703, 109939705, 109939707, 109939708, 109939709, 109939710, 109939713, 109939714, 109939715, 109939716, 109939717, 109939718, 109939720, 109939721, 109939722, 109939723, 109939724, 109939725, 109939726, 109939727, 109939728, 109939729, 109939730, 109939731, 109939732, 109939734, 109939735, 109939736, 109939737, 109939738, 109939739, 109939740, 109939741, 109939742, 109939743, 109939744, 109939746, 109939747, 109939748, 109939749, 109939750, 109939751, 109939753, 109939755, 109939756, 109939757, 109939758, 109939759, 109939762, 109939763, 109939764, 109939765, 109939766, 109939768, 109939770, 109939771, 109939772, 109939773, 109939774, 109939775, 109939776, 109939777, 109939778, 109939779, 109939780, 109939781, 109939782, 109939783, 109939784, 109939785, 109939786, 109939787, 109939788, 109939789, 109939790, 109939791, 109939792, 109939793, 109939794, 109939795, 109939796, 109939797, 109939798, 109939799, 109939800, 109939801, 109939802, 109939803, 109939804, 109939805, 109939806, 109939807, 109939808, 109939809, 109939810, 109939811, 109939812, 109939813, 109939814, 109939815, 109939816, 109939817, 109939818, 109939819, 109939820, 109939821, 109939822, 109939823, 109939824, 109939825, 109939826, 109939827, 109939828, 109939829, 109939830, 109939831, 109939832, 109939833, 109939834, 109939835, 109939836, 109939837, 109939838, 109939839, 109939841, 109939842, 109939843, 109939844, 109939845, 109939846, 109939847, 109939848, 109939849, 109939850, 109939851, 109939852, 109939853]",2560,22620,3,,false,false,,true,84910
10,,0,,0,0,0,0,2,0,0,0,0,2,,,,,,1416.93994671039,116.468538634966,203.064152490264,,"[38550616, 38550617, 38550618, 38550619, 38550620, 38550621, 38550622, 38550623]",6,19516,,,false,false,,true,704
8,,0,,3,0,0,0,1,0,0,1,0,0,,,,,,1273.3472355295,109.451614721299,196.133686524263,,"[29526551, 29526552, 29526553, 29526554, 29526555, 29526556, 29526557, 29526558]",90,17743,,,false,false,,true,921
19,,0,,11,0,0,0,1,0,0,1,0,0,,,,,,1162.25797654759,108.899190982638,218.980092718844,,"[4938733, 4938735, 4938738, 4938736, 4938737, 4938734]",30,11001,,,false,false,,true,537
6,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,1533.59485471879,126.077635360124,212.1060073895,,"[82593607, 82593612, 82593613, 82593614, 82593615, 82593616, 82593617, 82593619, 82593620, 82593621]",433,21923,1,,false,false,,true,1204
19,,0,,115,194,1,0,10,0,0,11,0,0,,,,,,1166.24728850325,106.637744034707,219.783080260304,,"[4991665, 4991662, 4991664, 4991667, 4991666, 4991663]",512,11525,,,false,false,,false,591
10,,0,,20,27,0,0,7,0,0,6,0,1,,,,,,1487.76334355082,122.025981608524,210.188293679755,,"[54899390, 54899391, 54899392, 54899393, 54899394, 54899395, 54899396, 54899397]",930,20553,1,,false,false,,true,674
10,,0,,50,11,0,0,5,0,0,5,0,0,,,,,,1305.04257436691,110.748645361053,196.505584429946,,"[39861087, 39861090, 39861091, 39861092, 39861093, 39861094, 39861095, 39861096]",921,18086,,,false,false,,true,668
18,,0,,67,11,0,0,2,0,0,2,0,0,,,,,,1158.66565066463,105.664211328423,218.271103208873,,"[5232993, 5232990, 5232994, 5232989, 5232991, 5232992]",42,11811,,,false,false,,true,657
18,,0,,67,11,0,0,2,0,0,2,0,0,,,,,,1158.66565066463,105.664211328423,218.271103208873,,"[5233000, 5233001, 5232998, 5232999, 5232997, 5232996]",42,11811,,,false,false,,true,628
18,,0,,1086,1046,8,1,320,0,0,321,1,5,,,,,,1174.8145650708,105.613621038436,218.897505057316,,"[5260494, 5260493, 5260490, 5260489, 5260491, 5260488, 5260492]",3407,11864,,,false,false,,true,767
18,,0,,13,0,0,0,1,0,0,1,0,0,,,,,,1160.88614490648,108.770655529326,218.721627020156,,"[5301826, 5301825, 5301821, 5301822, 5301824, 5301823]",535,11014,,,false,false,,true,425
9,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,1294.10134161215,110.877037365562,196.97305687992,,"[23554929, 23554932, 23554935, 23554936, 23554937, 23554938, 23554939, 23554940]",22,18038,,,false,false,,true,1207
10,,0,,4,7,0,0,4,0,0,3,0,1,,,,,,1488.20008758698,122.086516471218,210.257408398618,,"[55529127, 55529128, 55529129, 55529130, 55529131, 55529132, 55529133, 55529134]",994,20551,1,,false,false,,true,618
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347038, 118347039, 118347041, 118347042, 118347043, 118347044, 118347045, 118347046, 118347048, 118347049, 118347050, 118347052, 118347053, 118347055, 118347056, 118347057, 118347058, 118347060, 118347061, 118347063, 118347064, 118347065, 118347067, 118347068, 118347069, 118347071, 118347072, 118347073, 118347074, 118347076, 118347077, 118347078, 118347080, 118347083, 118347084, 118347087, 118347089, 118347091, 118347094, 118347095, 118347097, 118347098, 118347099, 118347100, 118347101, 118347103, 118347104, 118347105, 118347106, 118347107, 118347108, 118347109, 118347110, 118347111, 118347113, 118347114, 118347115, 118347117, 118347118, 118347120, 118347122, 118347123, 118347124, 118347125, 118347126, 118347127, 118347128, 118347129, 118347130, 118347131, 118347132, 118347133, 118347134, 118347135, 118347136, 118347137, 118347138, 118347139, 118347140, 118347141, 118347142, 118347143, 118347144, 118347145, 118347146, 118347147, 118347148, 118347149, 118347150, 118347151, 118347152, 118347153, 118347154, 118347155, 118347156, 118347157, 118347158, 118347159, 118347160, 118347162, 118347165, 118347167, 118347169, 118347171, 118347172, 118347173, 118347174, 118347175, 118347176, 118347177, 118347178, 118347179, 118347180, 118347181, 118347182, 118347183, 118347184, 118347185, 118347186, 118347187, 118347188, 118347189, 118347190, 118347191, 118347192, 118347193, 118347194, 118347195, 118347196, 118347197, 118347198, 118347199, 118347200, 118347201, 118347202, 118347203, 118347204, 118347205, 118347206, 118347207, 118347208, 118347209, 118347210, 118347211, 118347212, 118347213, 118347214, 118347215, 118347216, 118347217, 118347218, 118347219, 118347220, 118347221, 118347222, 118347223, 118347224, 118347225, 118347226, 118347227, 118347228, 118347229, 118347230, 118347231, 118347232, 118347233, 118347234, 118347235]",845,22646,4,,false,false,,true,81097
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347038, 118347039, 118347041, 118347042, 118347043, 118347044, 118347045, 118347046, 118347048, 118347049, 118347050, 118347052, 118347053, 118347055, 118347056, 118347057, 118347058, 118347060, 118347061, 118347063, 118347064, 118347065, 118347067, 118347068, 118347069, 118347071, 118347072, 118347073, 118347074, 118347076, 118347077, 118347078, 118347080, 118347083, 118347084, 118347087, 118347089, 118347091, 118347094, 118347095, 118347097, 118347098, 118347099, 118347100, 118347101, 118347103, 118347104, 118347105, 118347106, 118347107, 118347108, 118347109, 118347110, 118347111, 118347113, 118347114, 118347115, 118347117, 118347118, 118347120, 118347122, 118347123, 118347124, 118347125, 118347126, 118347127, 118347128, 118347129, 118347130, 118347131, 118347132, 118347133, 118347134, 118347135, 118347136, 118347137, 118347138, 118347139, 118347140, 118347141, 118347142, 118347143, 118347144, 118347145, 118347146, 118347147, 118347148, 118347149, 118347150, 118347151, 118347152, 118347153, 118347154, 118347155, 118347156, 118347157, 118347158, 118347159, 118347160, 118347162, 118347165, 118347167, 118347169, 118347171, 118347172, 118347173, 118347174, 118347175, 118347176, 118347177, 118347178, 118347179, 118347180, 118347181, 118347182, 118347183, 118347184, 118347185, 118347186, 118347187, 118347188, 118347189, 118347190, 118347191, 118347192, 118347193, 118347194, 118347195, 118347196, 118347197, 118347198, 118347199, 118347200, 118347201, 118347202, 118347203, 118347204, 118347205, 118347206, 118347207, 118347208, 118347209, 118347210, 118347211, 118347212, 118347213, 118347214, 118347215, 118347216, 118347217, 118347218, 118347219, 118347220, 118347221, 118347222, 118347223, 118347224, 118347225, 118347226, 118347227, 118347228, 118347229, 118347230, 118347231, 118347232, 118347233, 118347234, 118347235]",845,22646,2,,false,false,,true,81097
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347038, 118347039, 118347041, 118347042, 118347043, 118347044, 118347045, 118347046, 118347048, 118347049, 118347050, 118347052, 118347053, 118347055, 118347056, 118347057, 118347058, 118347060, 118347061, 118347063, 118347064, 118347065, 118347067, 118347068, 118347069, 118347071, 118347072, 118347073, 118347074, 118347076, 118347077, 118347078, 118347080, 118347083, 118347084, 118347087, 118347089, 118347091, 118347094, 118347095, 118347097, 118347098, 118347099, 118347100, 118347101, 118347103, 118347104, 118347105, 118347106, 118347107, 118347108, 118347109, 118347110, 118347111, 118347113, 118347114, 118347115, 118347117, 118347118, 118347120, 118347122, 118347123, 118347124, 118347125, 118347126, 118347127, 118347128, 118347129, 118347130, 118347131, 118347132, 118347133, 118347134, 118347135, 118347136, 118347137, 118347138, 118347139, 118347140, 118347141, 118347142, 118347143, 118347144, 118347145, 118347146, 118347147, 118347148, 118347149, 118347150, 118347151, 118347152, 118347153, 118347154, 118347155, 118347156, 118347157, 118347158, 118347159, 118347160, 118347162, 118347165, 118347167, 118347169, 118347171, 118347172, 118347173, 118347174, 118347175, 118347176, 118347177, 118347178, 118347179, 118347180, 118347181, 118347182, 118347183, 118347184, 118347185, 118347186, 118347187, 118347188, 118347189, 118347190, 118347191, 118347192, 118347193, 118347194, 118347195, 118347196, 118347197, 118347198, 118347199, 118347200, 118347201, 118347202, 118347203, 118347204, 118347205, 118347206, 118347207, 118347208, 118347209, 118347210, 118347211, 118347212, 118347213, 118347214, 118347215, 118347216, 118347217, 118347218, 118347219, 118347220, 118347221, 118347222, 118347223, 118347224, 118347225, 118347226, 118347227, 118347228, 118347229, 118347230, 118347231, 118347232, 118347233, 118347234, 118347235]",845,22646,13,,false,false,,true,81097
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347038, 118347039, 118347041, 118347042, 118347043, 118347044, 118347045, 118347046, 118347048, 118347049, 118347050, 118347052, 118347053, 118347055, 118347056, 118347057, 118347058, 118347060, 118347061, 118347063, 118347064, 118347065, 118347067, 118347068, 118347069, 118347071, 118347072, 118347073, 118347074, 118347076, 118347077, 118347078, 118347080, 118347083, 118347084, 118347087, 118347089, 118347091, 118347094, 118347095, 118347097, 118347098, 118347099, 118347100, 118347101, 118347103, 118347104, 118347105, 118347106, 118347107, 118347108, 118347109, 118347110, 118347111, 118347113, 118347114, 118347115, 118347117, 118347118, 118347120, 118347122, 118347123, 118347124, 118347125, 118347126, 118347127, 118347128, 118347129, 118347130, 118347131, 118347132, 118347133, 118347134, 118347135, 118347136, 118347137, 118347138, 118347139, 118347140, 118347141, 118347142, 118347143, 118347144, 118347145, 118347146, 118347147, 118347148, 118347149, 118347150, 118347151, 118347152, 118347153, 118347154, 118347155, 118347156, 118347157, 118347158, 118347159, 118347160, 118347162, 118347165, 118347167, 118347169, 118347171, 118347172, 118347173, 118347174, 118347175, 118347176, 118347177, 118347178, 118347179, 118347180, 118347181, 118347182, 118347183, 118347184, 118347185, 118347186, 118347187, 118347188, 118347189, 118347190, 118347191, 118347192, 118347193, 118347194, 118347195, 118347196, 118347197, 118347198, 118347199, 118347200, 118347201, 118347202, 118347203, 118347204, 118347205, 118347206, 118347207, 118347208, 118347209, 118347210, 118347211, 118347212, 118347213, 118347214, 118347215, 118347216, 118347217, 118347218, 118347219, 118347220, 118347221, 118347222, 118347223, 118347224, 118347225, 118347226, 118347227, 118347228, 118347229, 118347230, 118347231, 118347232, 118347233, 118347234, 118347235]",845,22646,12,,false,false,,true,81097
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347258, 118347260, 118347261, 118347262, 118347263, 118347265, 118347266, 118347267, 118347268, 118347270, 118347272, 118347273, 118347274, 118347275, 118347276, 118347277, 118347278, 118347279, 118347280, 118347281, 118347282, 118347283, 118347284, 118347285, 118347286, 118347287, 118347288, 118347289, 118347290, 118347291, 118347292, 118347293, 118347294, 118347295, 118347296, 118347297, 118347298, 118347299, 118347300, 118347301, 118347302, 118347303, 118347304, 118347305, 118347306, 118347307, 118347308, 118347309, 118347310, 118347311, 118347312, 118347313, 118347314, 118347315, 118347317, 118347318, 118347319, 118347320, 118347322, 118347323, 118347324, 118347325, 118347326, 118347328, 118347329, 118347330, 118347331, 118347332, 118347334, 118347335, 118347336, 118347337, 118347338, 118347339, 118347341, 118347342, 118347343, 118347344, 118347345, 118347346, 118347348, 118347349, 118347350, 118347351, 118347352, 118347353, 118347355, 118347356, 118347357, 118347358, 118347359, 118347360, 118347362, 118347363, 118347364, 118347365, 118347366, 118347367, 118347369, 118347370, 118347371, 118347372, 118347373, 118347374, 118347376, 118347377, 118347378, 118347379, 118347380, 118347381, 118347382, 118347384, 118347385, 118347386, 118347387, 118347388, 118347389, 118347391, 118347392, 118347393, 118347394, 118347395, 118347396, 118347397, 118347398, 118347399, 118347400, 118347401, 118347402, 118347403, 118347404, 118347405, 118347406, 118347407, 118347408, 118347409, 118347410, 118347411, 118347412, 118347413, 118347414, 118347415, 118347416, 118347417, 118347418, 118347419, 118347420, 118347421, 118347422, 118347423, 118347424, 118347425, 118347426, 118347427, 118347428, 118347429, 118347430, 118347431, 118347432, 118347433, 118347434, 118347435, 118347436, 118347437, 118347438, 118347439, 118347440, 118347441]",845,22646,2,,false,false,,true,80737
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347258, 118347260, 118347261, 118347262, 118347263, 118347265, 118347266, 118347267, 118347268, 118347270, 118347272, 118347273, 118347274, 118347275, 118347276, 118347277, 118347278, 118347279, 118347280, 118347281, 118347282, 118347283, 118347284, 118347285, 118347286, 118347287, 118347288, 118347289, 118347290, 118347291, 118347292, 118347293, 118347294, 118347295, 118347296, 118347297, 118347298, 118347299, 118347300, 118347301, 118347302, 118347303, 118347304, 118347305, 118347306, 118347307, 118347308, 118347309, 118347310, 118347311, 118347312, 118347313, 118347314, 118347315, 118347317, 118347318, 118347319, 118347320, 118347322, 118347323, 118347324, 118347325, 118347326, 118347328, 118347329, 118347330, 118347331, 118347332, 118347334, 118347335, 118347336, 118347337, 118347338, 118347339, 118347341, 118347342, 118347343, 118347344, 118347345, 118347346, 118347348, 118347349, 118347350, 118347351, 118347352, 118347353, 118347355, 118347356, 118347357, 118347358, 118347359, 118347360, 118347362, 118347363, 118347364, 118347365, 118347366, 118347367, 118347369, 118347370, 118347371, 118347372, 118347373, 118347374, 118347376, 118347377, 118347378, 118347379, 118347380, 118347381, 118347382, 118347384, 118347385, 118347386, 118347387, 118347388, 118347389, 118347391, 118347392, 118347393, 118347394, 118347395, 118347396, 118347397, 118347398, 118347399, 118347400, 118347401, 118347402, 118347403, 118347404, 118347405, 118347406, 118347407, 118347408, 118347409, 118347410, 118347411, 118347412, 118347413, 118347414, 118347415, 118347416, 118347417, 118347418, 118347419, 118347420, 118347421, 118347422, 118347423, 118347424, 118347425, 118347426, 118347427, 118347428, 118347429, 118347430, 118347431, 118347432, 118347433, 118347434, 118347435, 118347436, 118347437, 118347438, 118347439, 118347440, 118347441]",845,22646,8,,false,false,,true,80737
5,,0,,2,0,0,0,3,0,0,1,1,1,,,,,,1564.60302040095,127.13061909388,216.68285789985,,"[118347258, 118347260, 118347261, 118347262, 118347263, 118347265, 118347266, 118347267, 118347268, 118347270, 118347272, 118347273, 118347274, 118347275, 118347276, 118347277, 118347278, 118347279, 118347280, 118347281, 118347282, 118347283, 118347284, 118347285, 118347286, 118347287, 118347288, 118347289, 118347290, 118347291, 118347292, 118347293, 118347294, 118347295, 118347296, 118347297, 118347298, 118347299, 118347300, 118347301, 118347302, 118347303, 118347304, 118347305, 118347306, 118347307, 118347308, 118347309, 118347310, 118347311, 118347312, 118347313, 118347314, 118347315, 118347317, 118347318, 118347319, 118347320, 118347322, 118347323, 118347324, 118347325, 118347326, 118347328, 118347329, 118347330, 118347331, 118347332, 118347334, 118347335, 118347336, 118347337, 118347338, 118347339, 118347341, 118347342, 118347343, 118347344, 118347345, 118347346, 118347348, 118347349, 118347350, 118347351, 118347352, 118347353, 118347355, 118347356, 118347357, 118347358, 118347359, 118347360, 118347362, 118347363, 118347364, 118347365, 118347366, 118347367, 118347369, 118347370, 118347371, 118347372, 118347373, 118347374, 118347376, 118347377, 118347378, 118347379, 118347380, 118347381, 118347382, 118347384, 118347385, 118347386, 118347387, 118347388, 118347389, 118347391, 118347392, 118347393, 118347394, 118347395, 118347396, 118347397, 118347398, 118347399, 118347400, 118347401, 118347402, 118347403, 118347404, 118347405, 118347406, 118347407, 118347408, 118347409, 118347410, 118347411, 118347412, 118347413, 118347414, 118347415, 118347416, 118347417, 118347418, 118347419, 118347420, 118347421, 118347422, 118347423, 118347424, 118347425, 118347426, 118347427, 118347428, 118347429, 118347430, 118347431, 118347432, 118347433, 118347434, 118347435, 118347436, 118347437, 118347438, 118347439, 118347440, 118347441]",845,22646,9,,false,false,,true,80737
